FROM,TO,時間
310801,310893,30
310801,310693,30
310801,310734,30
310801,start,0
310801,end,0
310802,310793,27
310802,310430,35
310802,309879,27
310802,310146,27
310802,310147,37
310802,310301,22
310802,310479,30
310802,310040,22
310802,309296,27
310802,310106,27
310802,310117,27
310802,310255,37
310802,310256,37
310802,310326,27
310802,310101,30
310802,310102,30
310802,310212,22
310802,310380,37
310802,310386,70
310802,310690,22
310802,310287,35
310802,310436,22
310802,310555,45
310802,310584,22
310802,310792,35
310802,310906,22
310802,308308,30
310802,309258,22
310802,310039,22
310802,310545,37
310802,310791,28
310802,310351,22
310802,307768,30
310802,310435,35
310802,310668,30
310802,310199,27
310802,310431,27
310802,310639,37
310802,310561,30
310802,310794,27
310802,310790,27
310802,310579,22
310802,309897,27
310802,310602,22
310802,310603,22
310802,310684,27
310802,310832,22
310802,310726,27
310802,310727,27
310802,310782,22
310802,310785,35
310802,310104,35
310802,310798,22
310802,310884,37
310802,310530,22
310802,310883,27
310802,310895,27
310802,310787,35
310802,310853,22
310802,309961,35
310802,310192,30
310802,310816,30
310802,310687,30
310802,310763,30
310802,310801,15
310802,310806,15
310802,310887,27
310802,310525,37
310802,310224,45
310802,310888,35
310802,310730,30
310802,310733,22
310802,310905,37
310802,310226,35
310802,310605,30
310802,310844,27
310802,310893,30
310802,310693,30
310802,310734,30
310802,start,0
310802,end,0
310806,310793,27
310806,310430,35
310806,309879,27
310806,310146,27
310806,310147,37
310806,310301,22
310806,310479,30
310806,310040,22
310806,309296,27
310806,310106,27
310806,310117,27
310806,310255,37
310806,310256,37
310806,310326,27
310806,310101,30
310806,310102,30
310806,310212,22
310806,310380,37
310806,310386,70
310806,310690,22
310806,310287,35
310806,310436,22
310806,310555,45
310806,310584,22
310806,310792,35
310806,310906,22
310806,308308,30
310806,309258,22
310806,310039,22
310806,310545,37
310806,310791,28
310806,310351,22
310806,307768,30
310806,310435,35
310806,310668,30
310806,310199,27
310806,310431,27
310806,310639,37
310806,310561,30
310806,310794,27
310806,310790,27
310806,310579,22
310806,309897,27
310806,310602,22
310806,310603,22
310806,310684,27
310806,310832,22
310806,310726,27
310806,310727,27
310806,310782,22
310806,310785,35
310806,310104,35
310806,310798,22
310806,310884,37
310806,310530,22
310806,310883,27
310806,310895,27
310806,310787,35
310806,310853,22
310806,309961,35
310806,310192,30
310806,310816,30
310806,310687,30
310806,310763,30
310806,310801,15
310806,310802,15
310806,310887,27
310806,310525,37
310806,310224,45
310806,310888,35
310806,310730,30
310806,310733,22
310806,310905,37
310806,310226,35
310806,310605,30
310806,310844,27
310806,310893,30
310806,310693,30
310806,310734,30
310806,start,0
310806,end,0
310887,310793,27
310887,310430,35
310887,309879,27
310887,310146,27
310887,310147,37
310887,310301,27
310887,310479,35
310887,310040,27
310887,309296,27
310887,310106,27
310887,310117,27
310887,310255,37
310887,310256,37
310887,310326,27
310887,310101,35
310887,310102,35
310887,310212,27
310887,310380,37
310887,310386,70
310887,310690,27
310887,310287,35
310887,310436,27
310887,310555,45
310887,310584,27
310887,310792,35
310887,310906,27
310887,308308,35
310887,309258,27
310887,310039,27
310887,310545,37
310887,310791,35
310887,310351,27
310887,307768,35
310887,310435,35
310887,310668,35
310887,310199,27
310887,310431,20
310887,310639,37
310887,310561,35
310887,310794,20
310887,310790,27
310887,310579,27
310887,309897,27
310887,310602,27
310887,310603,27
310887,310684,27
310887,310832,27
310887,310726,20
310887,310727,20
310887,310782,27
310887,310785,35
310887,310104,35
310887,310798,27
310887,310884,37
310887,310530,27
310887,310883,27
310887,310895,20
310887,310787,35
310887,310853,27
310887,309961,35
310887,310192,35
310887,310816,37
310887,310687,35
310887,310763,35
310887,310801,27
310887,310802,27
310887,310806,27
310887,310525,37
310887,310224,45
310887,310888,35
310887,310730,35
310887,310733,27
310887,310905,37
310887,310226,35
310887,310605,35
310887,310844,27
310887,310893,35
310887,310693,35
310887,310734,37
310887,start,0
310887,end,0
310525,310793,37
310525,310430,45
310525,309879,37
310525,310146,37
310525,310147,27
310525,310301,37
310525,310479,45
310525,310040,37
310525,309296,37
310525,310106,37
310525,310117,37
310525,310255,27
310525,310256,27
310525,310326,37
310525,310101,45
310525,310102,45
310525,310212,37
310525,310380,27
310525,310386,60
310525,310690,37
310525,310287,45
310525,310436,37
310525,310555,35
310525,310584,37
310525,310792,45
310525,310906,37
310525,308308,45
310525,309258,37
310525,310039,37
310525,310545,27
310525,310791,45
310525,310351,37
310525,307768,45
310525,310435,45
310525,310668,45
310525,310199,37
310525,310431,37
310525,310639,27
310525,310561,45
310525,310794,37
310525,310790,37
310525,310579,37
310525,309897,37
310525,310602,37
310525,310603,37
310525,310684,37
310525,310832,37
310525,310726,37
310525,310727,37
310525,310782,37
310525,310785,45
310525,310104,45
310525,310798,37
310525,310884,27
310525,310530,37
310525,310883,37
310525,310895,37
310525,310787,45
310525,310853,37
310525,309961,45
310525,310192,45
310525,310816,27
310525,310687,45
310525,310763,45
310525,310801,37
310525,310802,37
310525,310806,37
310525,310887,37
310525,310224,35
310525,310888,45
310525,310730,45
310525,310733,37
310525,310905,27
310525,310226,45
310525,310605,45
310525,310844,37
310525,310893,45
310525,310693,45
310525,310734,27
310525,start,0
310525,end,0
310224,310793,45
310224,310430,37
310224,309879,45
310224,310146,45
310224,310147,35
310224,310301,45
310224,310479,37
310224,310040,45
310224,309296,45
310224,310106,45
310224,310117,45
310224,310255,35
310224,310256,35
310224,310326,45
310224,310101,37
310224,310102,37
310224,310212,45
310224,310380,35
310224,310386,52
310224,310690,45
310224,310287,37
310224,310436,45
310224,310555,27
310224,310584,45
310224,310792,37
310224,310906,45
310224,308308,37
310224,309258,45
310224,310039,45
310224,310545,35
310224,310791,37
310224,310351,45
310224,307768,37
310224,310435,37
310224,310668,37
310224,310199,45
310224,310431,45
310224,310639,35
310224,310561,37
310224,310794,45
310224,310790,45
310224,310579,45
310224,309897,45
310224,310602,45
310224,310603,45
310224,310684,45
310224,310832,45
310224,310726,45
310224,310727,45
310224,310782,45
310224,310785,37
310224,310104,37
310224,310798,45
310224,310884,35
310224,310530,45
310224,310883,45
310224,310895,45
310224,310787,37
310224,310853,45
310224,309961,37
310224,310192,37
310224,310816,35
310224,310687,37
310224,310763,37
310224,310801,45
310224,310802,45
310224,310806,45
310224,310887,45
310224,310525,35
310224,310888,37
310224,310730,37
310224,310733,45
310224,310905,35
310224,310226,37
310224,310605,37
310224,310844,45
310224,310893,37
310224,310693,37
310224,310734,35
310224,start,0
310224,end,0
310888,310793,35
310888,310430,15
310888,309879,35
310888,310146,35
310888,310147,45
310888,310301,35
310888,310479,27
310888,310040,35
310888,309296,35
310888,310106,35
310888,310117,35
310888,310255,45
310888,310256,45
310888,310326,35
310888,310101,27
310888,310102,27
310888,310212,35
310888,310380,45
310888,310386,62
310888,310690,35
310888,310287,27
310888,310436,35
310888,310555,37
310888,310584,35
310888,310792,27
310888,310906,35
310888,308308,27
310888,309258,28
310888,310039,35
310888,310545,45
310888,310791,27
310888,310351,35
310888,307768,27
310888,310435,15
310888,310668,27
310888,310199,35
310888,310431,30
310888,310639,45
310888,310561,27
310888,310794,35
310888,310790,35
310888,310579,35
310888,309897,35
310888,310602,35
310888,310603,35
310888,310684,23
310888,310832,35
310888,310726,30
310888,310727,30
310888,310782,35
310888,310785,27
310888,310104,15
310888,310798,35
310888,310884,45
310888,310530,35
310888,310883,23
310888,310895,30
310888,310787,27
310888,310853,35
310888,309961,27
310888,310192,27
310888,310816,45
310888,310687,27
310888,310763,27
310888,310801,35
310888,310802,35
310888,310806,35
310888,310887,35
310888,310525,45
310888,310224,37
310888,310730,27
310888,310733,35
310888,310905,45
310888,310226,27
310888,310605,27
310888,310844,35
310888,310893,27
310888,310693,27
310888,310734,45
310888,start,0
310888,end,0
310730,310793,35
310730,310430,27
310730,309879,28
310730,310146,35
310730,310147,45
310730,310301,23
310730,310479,15
310730,310040,23
310730,309296,35
310730,310106,35
310730,310117,35
310730,310255,45
310730,310256,45
310730,310326,35
310730,310101,15
310730,310102,15
310730,310212,23
310730,310380,45
310730,310386,62
310730,310690,23
310730,310287,27
310730,310436,23
310730,310555,37
310730,310584,23
310730,310792,27
310730,310906,23
310730,308308,15
310730,309258,30
310730,310039,23
310730,310545,45
310730,310791,27
310730,310351,23
310730,307768,15
310730,310435,27
310730,310668,15
310730,310199,35
310730,310431,35
310730,310639,45
310730,310561,15
310730,310794,35
310730,310790,35
310730,310579,23
310730,309897,35
310730,310602,23
310730,310603,23
310730,310684,35
310730,310832,23
310730,310726,35
310730,310727,35
310730,310782,23
310730,310785,27
310730,310104,27
310730,310798,23
310730,310884,45
310730,310530,23
310730,310883,35
310730,310895,35
310730,310787,20
310730,310853,23
310730,309961,20
310730,310192,15
310730,310816,45
310730,310687,15
310730,310763,15
310730,310801,30
310730,310802,30
310730,310806,30
310730,310887,35
310730,310525,45
310730,310224,37
310730,310888,27
310730,310733,23
310730,310905,38
310730,310226,27
310730,310605,15
310730,310844,28
310730,310893,15
310730,310693,15
310730,310734,45
310730,start,0
310730,end,0
310733,310793,27
310733,310430,35
310733,309879,20
310733,310146,27
310733,310147,37
310733,310301,15
310733,310479,23
310733,310040,15
310733,309296,27
310733,310106,27
310733,310117,27
310733,310255,37
310733,310256,37
310733,310326,27
310733,310101,23
310733,310102,23
310733,310212,15
310733,310380,37
310733,310386,70
310733,310690,15
310733,310287,35
310733,310436,15
310733,310555,45
310733,310584,15
310733,310792,35
310733,310906,15
310733,308308,23
310733,309258,22
310733,310039,15
310733,310545,37
310733,310791,35
310733,310351,15
310733,307768,23
310733,310435,35
310733,310668,23
310733,310199,27
310733,310431,27
310733,310639,37
310733,310561,23
310733,310794,27
310733,310790,27
310733,310579,15
310733,309897,27
310733,310602,15
310733,310603,15
310733,310684,27
310733,310832,15
310733,310726,27
310733,310727,27
310733,310782,15
310733,310785,35
310733,310104,35
310733,310798,15
310733,310884,37
310733,310530,15
310733,310883,27
310733,310895,27
310733,310787,28
310733,310853,15
310733,309961,28
310733,310192,23
310733,310816,37
310733,310687,23
310733,310763,23
310733,310801,22
310733,310802,22
310733,310806,22
310733,310887,27
310733,310525,37
310733,310224,45
310733,310888,35
310733,310730,23
310733,310905,30
310733,310226,35
310733,310605,23
310733,310844,20
310733,310893,23
310733,310693,23
310733,310734,37
310733,start,0
310733,end,0
310905,310793,37
310905,310430,45
310905,309879,30
310905,310146,37
310905,310147,27
310905,310301,30
310905,310479,38
310905,310040,30
310905,309296,37
310905,310106,37
310905,310117,37
310905,310255,27
310905,310256,27
310905,310326,37
310905,310101,38
310905,310102,38
310905,310212,30
310905,310380,27
310905,310386,60
310905,310690,30
310905,310287,45
310905,310436,30
310905,310555,35
310905,310584,30
310905,310792,45
310905,310906,30
310905,308308,38
310905,309258,37
310905,310039,30
310905,310545,27
310905,310791,45
310905,310351,30
310905,307768,38
310905,310435,45
310905,310668,38
310905,310199,37
310905,310431,37
310905,310639,27
310905,310561,38
310905,310794,37
310905,310790,37
310905,310579,30
310905,309897,37
310905,310602,30
310905,310603,30
310905,310684,37
310905,310832,30
310905,310726,37
310905,310727,37
310905,310782,30
310905,310785,45
310905,310104,45
310905,310798,30
310905,310884,27
310905,310530,30
310905,310883,37
310905,310895,37
310905,310787,38
310905,310853,30
310905,309961,38
310905,310192,38
310905,310816,27
310905,310687,38
310905,310763,38
310905,310801,37
310905,310802,37
310905,310806,37
310905,310887,37
310905,310525,27
310905,310224,35
310905,310888,45
310905,310730,38
310905,310733,30
310905,310226,45
310905,310605,38
310905,310844,30
310905,310893,38
310905,310693,38
310905,310734,27
310905,start,0
310905,end,0
310226,310793,35
310226,310430,27
310226,309879,35
310226,310146,35
310226,310147,45
310226,310301,35
310226,310479,27
310226,310040,35
310226,309296,35
310226,310106,35
310226,310117,35
310226,310255,45
310226,310256,45
310226,310326,35
310226,310101,27
310226,310102,27
310226,310212,35
310226,310380,45
310226,310386,62
310226,310690,35
310226,310287,20
310226,310436,35
310226,310555,37
310226,310584,35
310226,310792,20
310226,310906,35
310226,308308,27
310226,309258,35
310226,310039,35
310226,310545,45
310226,310791,27
310226,310351,35
310226,307768,27
310226,310435,27
310226,310668,27
310226,310199,35
310226,310431,35
310226,310639,45
310226,310561,27
310226,310794,35
310226,310790,28
310226,310579,35
310226,309897,35
310226,310602,35
310226,310603,35
310226,310684,35
310226,310832,35
310226,310726,35
310226,310727,35
310226,310782,35
310226,310785,27
310226,310104,27
310226,310798,35
310226,310884,45
310226,310530,35
310226,310883,35
310226,310895,35
310226,310787,27
310226,310853,35
310226,309961,27
310226,310192,27
310226,310816,45
310226,310687,27
310226,310763,27
310226,310801,35
310226,310802,35
310226,310806,35
310226,310887,35
310226,310525,45
310226,310224,37
310226,310888,27
310226,310730,27
310226,310733,35
310226,310905,45
310226,310605,27
310226,310844,35
310226,310893,27
310226,310693,27
310226,310734,45
310226,start,0
310226,end,0
310605,310793,35
310605,310430,27
310605,309879,28
310605,310146,35
310605,310147,45
310605,310301,23
310605,310479,15
310605,310040,23
310605,309296,35
310605,310106,35
310605,310117,35
310605,310255,45
310605,310256,45
310605,310326,35
310605,310101,15
310605,310102,15
310605,310212,23
310605,310380,45
310605,310386,62
310605,310690,23
310605,310287,27
310605,310436,23
310605,310555,37
310605,310584,23
310605,310792,27
310605,310906,23
310605,308308,15
310605,309258,30
310605,310039,23
310605,310545,45
310605,310791,27
310605,310351,23
310605,307768,15
310605,310435,27
310605,310668,15
310605,310199,35
310605,310431,35
310605,310639,45
310605,310561,15
310605,310794,35
310605,310790,35
310605,310579,23
310605,309897,35
310605,310602,23
310605,310603,23
310605,310684,35
310605,310832,23
310605,310726,35
310605,310727,35
310605,310782,23
310605,310785,27
310605,310104,27
310605,310798,23
310605,310884,45
310605,310530,23
310605,310883,35
310605,310895,35
310605,310787,20
310605,310853,23
310605,309961,20
310605,310192,15
310605,310816,45
310605,310687,15
310605,310763,15
310605,310801,30
310605,310802,30
310605,310806,30
310605,310887,35
310605,310525,45
310605,310224,37
310605,310888,27
310605,310730,15
310605,310733,23
310605,310905,38
310605,310226,27
310605,310844,28
310605,310893,15
310605,310693,15
310605,310734,45
310605,start,0
310605,end,0
310844,310793,27
310844,310430,35
310844,309879,20
310844,310146,27
310844,310147,37
310844,310301,20
310844,310479,28
310844,310040,20
310844,309296,27
310844,310106,27
310844,310117,27
310844,310255,37
310844,310256,37
310844,310326,27
310844,310101,28
310844,310102,28
310844,310212,20
310844,310380,37
310844,310386,70
310844,310690,20
310844,310287,35
310844,310436,20
310844,310555,45
310844,310584,20
310844,310792,35
310844,310906,20
310844,308308,28
310844,309258,27
310844,310039,20
310844,310545,37
310844,310791,35
310844,310351,20
310844,307768,28
310844,310435,35
310844,310668,28
310844,310199,27
310844,310431,27
310844,310639,37
310844,310561,28
310844,310794,27
310844,310790,27
310844,310579,20
310844,309897,27
310844,310602,20
310844,310603,20
310844,310684,27
310844,310832,20
310844,310726,27
310844,310727,27
310844,310782,20
310844,310785,35
310844,310104,35
310844,310798,20
310844,310884,37
310844,310530,20
310844,310883,27
310844,310895,27
310844,310787,28
310844,310853,20
310844,309961,23
310844,310192,28
310844,310816,37
310844,310687,28
310844,310763,28
310844,310801,27
310844,310802,27
310844,310806,27
310844,310887,27
310844,310525,37
310844,310224,45
310844,310888,35
310844,310730,28
310844,310733,20
310844,310905,30
310844,310226,35
310844,310605,28
310844,310893,28
310844,310693,28
310844,310734,37
310844,start,0
310844,end,0
310893,310793,35
310893,310430,27
310893,309879,28
310893,310146,35
310893,310147,45
310893,310301,23
310893,310479,15
310893,310040,23
310893,309296,35
310893,310106,35
310893,310117,35
310893,310255,45
310893,310256,45
310893,310326,35
310893,310101,15
310893,310102,15
310893,310212,23
310893,310380,45
310893,310386,62
310893,310690,23
310893,310287,27
310893,310436,23
310893,310555,37
310893,310584,23
310893,310792,27
310893,310906,23
310893,308308,15
310893,309258,30
310893,310039,23
310893,310545,45
310893,310791,27
310893,310351,23
310893,307768,15
310893,310435,27
310893,310668,15
310893,310199,35
310893,310431,35
310893,310639,45
310893,310561,15
310893,310794,35
310893,310790,35
310893,310579,23
310893,309897,35
310893,310602,23
310893,310603,23
310893,310684,35
310893,310832,23
310893,310726,35
310893,310727,35
310893,310782,23
310893,310785,27
310893,310104,27
310893,310798,23
310893,310884,45
310893,310530,23
310893,310883,35
310893,310895,35
310893,310787,20
310893,310853,23
310893,309961,20
310893,310192,15
310893,310816,45
310893,310687,15
310893,310763,15
310893,310801,30
310893,310802,30
310893,310806,30
310893,310887,35
310893,310525,45
310893,310224,37
310893,310888,27
310893,310730,15
310893,310733,23
310893,310905,38
310893,310226,27
310893,310605,15
310893,310844,28
310893,310693,15
310893,310734,45
310893,start,0
310893,end,0
310693,310793,35
310693,310430,27
310693,309879,28
310693,310146,35
310693,310147,45
310693,310301,23
310693,310479,15
310693,310040,23
310693,309296,35
310693,310106,35
310693,310117,35
310693,310255,45
310693,310256,45
310693,310326,35
310693,310101,15
310693,310102,15
310693,310212,23
310693,310380,45
310693,310386,62
310693,310690,23
310693,310287,27
310693,310436,23
310693,310555,37
310693,310584,23
310693,310792,27
310693,310906,23
310693,308308,15
310693,309258,30
310693,310039,23
310693,310545,45
310693,310791,27
310693,310351,23
310693,307768,15
310693,310435,27
310693,310668,15
310693,310199,35
310693,310431,35
310693,310639,45
310693,310561,15
310693,310794,35
310693,310790,35
310693,310579,23
310693,309897,35
310693,310602,23
310693,310603,23
310693,310684,35
310693,310832,23
310693,310726,35
310693,310727,35
310693,310782,23
310693,310785,27
310693,310104,27
310693,310798,23
310693,310884,45
310693,310530,23
310693,310883,35
310693,310895,35
310693,310787,20
310693,310853,23
310693,309961,20
310693,310192,15
310693,310816,45
310693,310687,15
310693,310763,15
310693,310801,30
310693,310802,30
310693,310806,30
310693,310887,35
310693,310525,45
310693,310224,37
310693,310888,27
310693,310730,15
310693,310733,23
310693,310905,38
310693,310226,27
310693,310605,15
310693,310844,28
310693,310893,15
310693,310734,45
310693,start,0
310693,end,0
310734,310793,37
310734,310430,45
310734,309879,37
310734,310146,37
310734,310147,27
310734,310301,37
310734,310479,45
310734,310040,37
310734,309296,37
310734,310106,37
310734,310117,37
310734,310255,27
310734,310256,27
310734,310326,37
310734,310101,45
310734,310102,45
310734,310212,37
310734,310380,27
310734,310386,60
310734,310690,37
310734,310287,45
310734,310436,37
310734,310555,35
310734,310584,37
310734,310792,45
310734,310906,37
310734,308308,45
310734,309258,37
310734,310039,37
310734,310545,27
310734,310791,38
310734,310351,37
310734,307768,45
310734,310435,45
310734,310668,45
310734,310199,37
310734,310431,37
310734,310639,27
310734,310561,45
310734,310794,37
310734,310790,37
310734,310579,37
310734,309897,37
310734,310602,37
310734,310603,37
310734,310684,37
310734,310832,37
310734,310726,37
310734,310727,37
310734,310782,37
310734,310785,45
310734,310104,45
310734,310798,37
310734,310884,27
310734,310530,37
310734,310883,37
310734,310895,37
310734,310787,45
310734,310853,37
310734,309961,45
310734,310192,45
310734,310816,20
310734,310687,45
310734,310763,45
310734,310801,30
310734,310802,30
310734,310806,30
310734,310887,37
310734,310525,27
310734,310224,35
310734,310888,45
310734,310730,45
310734,310733,37
310734,310905,27
310734,310226,45
310734,310605,45
310734,310844,37
310734,310893,45
310734,310693,45
310734,start,0
310734,end,0
start,310793,0
start,310430,0
start,309879,0
start,310146,0
start,310147,0
start,310301,0
start,310479,0
start,310040,0
start,309296,0
start,310106,0
start,310117,0
start,310255,0
start,310256,0
start,310326,0
start,310101,0
start,310102,0
start,310212,0
start,310380,0
start,310386,0
start,310690,0
start,310287,0
start,310436,0
start,310555,0
start,310584,0
start,310792,0
start,310906,0
start,308308,0
start,309258,0
start,310039,0
start,310545,0
start,310791,0
start,310351,0
start,307768,0
start,310435,0
start,310668,0
start,310199,0
start,310431,0
start,310639,0
start,310561,0
start,310794,0
start,310790,0
start,310579,0
start,309897,0
start,310602,0
start,310603,0
start,310684,0
start,310832,0
start,310726,0
start,310727,0
start,310782,0
start,310785,0
start,310104,0
start,310798,0
start,310884,0
start,310530,0
start,310883,0
start,310895,0
start,310787,0
start,310853,0
start,309961,0
start,310192,0
start,310816,0
start,310687,0
start,310763,0
start,310801,0
start,310802,0
start,310806,0
start,310887,0
start,310525,0
start,310224,0
start,310888,0
start,310730,0
start,310733,0
start,310905,0
start,310226,0
start,310605,0
start,310844,0
start,310893,0
start,310693,0
start,310734,0
start,end,0
end,310793,0
end,310430,0
end,309879,0
end,310146,0
end,310147,0
end,310301,0
end,310479,0
end,310040,0
end,309296,0
end,310106,0
end,310117,0
end,310255,0
end,310256,0
end,310326,0
end,310101,0
end,310102,0
end,310212,0
end,310380,0
end,310386,0
end,310690,0
end,310287,0
end,310436,0
end,310555,0
end,310584,0
end,310792,0
end,310906,0
end,308308,0
end,309258,0
end,310039,0
end,310545,0
end,310791,0
end,310351,0
end,307768,0
end,310435,0
end,310668,0
end,310199,0
end,310431,0
end,310639,0
end,310561,0
end,310794,0
end,310790,0
end,310579,0
end,309897,0
end,310602,0
end,310603,0
end,310684,0
end,310832,0
end,310726,0
end,310727,0
end,310782,0
end,310785,0
end,310104,0
end,310798,0
end,310884,0
end,310530,0
end,310883,0
end,310895,0
end,310787,0
end,310853,0
end,309961,0
end,310192,0
end,310816,0
end,310687,0
end,310763,0
end,310801,0
end,310802,0
end,310806,0
end,310887,0
end,310525,0
end,310224,0
end,310888,0
end,310730,0
end,310733,0
end,310905,0
end,310226,0
end,310605,0
end,310844,0
end,310893,0
end,310693,0
end,310734,0
end,start,0
